code_iris,median_income,poverty_rate,income_d1,income_d9,income_inequality_ratio,gini_index,income_q1,income_q3,code_insee
060290107,21500.0,23.0,9930.0,41220.0,4.2,0.325,14640.0,30090.0,06029
060290108,18530.0,28.0,9490.0,33810.0,3.6,0.276,13370.0,25670.0,06029
060290109,19060.0,28.0,9540.0,37220.0,3.9,0.317,13340.0,26750.0,06029
060290110,21280.0,23.0,9000.0,49050.0,5.5,0.379,13980.0,32190.0,06029
060290111,22550.0,23.0,9440.0,62070.0,6.6,0.528,14240.0,36800.0,06029
060290112,21720.0,21.0,10010.0,43610.0,4.4,0.348,14800.0,30390.0,06029
060290113,23740.0,16.0,11070.0,45910.0,4.1,0.331,16820.0,33330.0,06029
060290114,23180.0,14.0,11830.0,43230.0,3.7,0.314,16830.0,32090.0,06029
060290115,21470.0,23.0,9380.0,42370.0,4.5,0.32,14860.0,30490.0,06029
060290116,20240.0,23.0,9900.0,42980.0,4.3,0.344,14520.0,29610.0,06029
060290117,20790.0,27.0,8550.0,45710.0,5.3,0.405,13480.0,30460.0,06029
060290118,18510.0,27.0,10070.0,31930.0,3.2,0.273,13610.0,24890.0,06029
060290119,21250.0,21.0,10320.0,46050.0,4.5,0.359,14720.0,30050.0,06029
060290120,24290.0,13.0,12770.0,46340.0,3.6,0.295,17700.0,33550.0,06029
060290121,27670.0,15.0,11650.0,62620.0,5.4,0.384,18460.0,39650.0,06029
060290122,24720.0,14.0,12600.0,50980.0,4.0,0.378,17400.0,35090.0,06029
060290123,20440.0,21.0,10720.0,33780.0,3.2,0.264,14860.0,26550.0,06029
060290124,,,,,,,,,06029
060290125,18780.0,27.0,9440.0,31450.0,3.3,0.269,13470.0,24830.0,06029
060290126,21040.0,17.0,12040.0,33280.0,2.8,0.233,15740.0,26670.0,06029
060290127,18380.0,25.0,10540.0,28180.0,2.7,0.214,13720.0,23450.0,06029
060290128,16070.0,35.0,10020.0,27070.0,2.7,0.234,12260.0,21210.0,06029
060290130,18230.0,24.0,10820.0,30850.0,2.9,0.233,14160.0,24420.0,06029
060290131,18240.0,28.0,10630.0,33450.0,3.1,0.277,13410.0,24620.0,06029
060290132,19720.0,22.0,10910.0,33140.0,3.0,0.256,14450.0,25400.0,06029
060300101,19970.0,17.0,11890.0,31070.0,2.6,0.22,15240.0,25310.0,06030
060300102,23940.0,11.0,13590.0,39940.0,2.9,0.243,18480.0,30210.0,06030
060300103,21460.0,17.0,11530.0,35160.0,3.0,0.242,15900.0,27350.0,06030
060300104,23970.0,12.0,13090.0,39030.0,3.0,0.237,18140.0,30860.0,06030
060300105,21200.0,16.0,12070.0,32840.0,2.7,0.222,15900.0,26870.0,06030
060300106,23920.0,13.0,12930.0,39220.0,3.0,0.266,18070.0,30510.0,06030
060300107,21350.0,19.0,11470.0,35750.0,3.1,0.264,15800.0,27620.0,06030
060300108,24020.0,15.0,12600.0,41430.0,3.3,0.273,17480.0,31630.0,06030
060300109,20580.0,18.0,10740.0,32980.0,3.1,0.253,15370.0,26820.0,06030
060300110,21820.0,19.0,10250.0,42820.0,4.2,0.366,15480.0,30770.0,06030
060300111,21540.0,18.0,11020.0,39210.0,3.6,0.291,15280.0,29020.0,06030
060300112,22200.0,17.0,10920.0,37970.0,3.5,0.286,16130.0,29720.0,06030
060300113,20220.0,23.0,10040.0,36530.0,3.6,0.321,14310.0,27380.0,06030
060300114,22440.0,20.0,10900.0,43100.0,4.0,0.319,15210.0,31030.0,06030
060300115,23980.0,16.0,11520.0,43130.0,3.7,0.29,16670.0,33000.0,06030
060300116,22010.0,17.0,11120.0,43570.0,3.9,0.351,15570.0,32230.0,06030
060300117,29160.0,19.0,11570.0,72690.0,6.3,0.461,17670.0,45300.0,06030
060330101,24860.0,7.0,15440.0,35430.0,2.3,0.184,19830.0,30430.0,06033
060330102,19000.0,23.0,11010.0,29490.0,2.7,0.215,14300.0,24330.0,06033
060330103,17810.0,27.0,10350.0,27080.0,2.6,0.207,13220.0,22260.0,06033
060330104,,,,,,,,,06033
060330105,26910.0,7.0,15270.0,43570.0,2.9,0.246,20720.0,33750.0,06033
060440101,31110.0,8.0,15310.0,65010.0,4.2,0.368,22330.0,43420.0,06044
060440102,27630.0,10.0,13690.0,46220.0,3.4,0.277,19710.0,35690.0,06044
060440103,29050.0,10.0,13900.0,53970.0,3.9,0.322,20680.0,40190.0,06044
060480101,22980.0,12.0,13140.0,35140.0,2.7,0.223,17510.0,28110.0,06048
060480102,25940.0,8.0,14830.0,42280.0,2.9,0.24,20140.0,33020.0,06048
060650101,29090.0,6.0,15750.0,50630.0,3.2,0.266,21710.0,38120.0,06065
060650102,29770.0,8.0,14780.0,50990.0,3.5,0.272,21950.0,38520.0,06065
060690101,20340.0,20.0,11050.0,35490.0,3.2,0.27,14880.0,27020.0,06069
060690102,24710.0,10.0,13780.0,43510.0,3.2,0.319,18580.0,32590.0,06069
060690103,21290.0,18.0,11270.0,35470.0,3.1,0.25,15490.0,28360.0,06069
060690104,27060.0,8.0,14900.0,44340.0,3.0,0.257,20680.0,34590.0,06069
060690105,22290.0,14.0,12750.0,34810.0,2.7,0.226,16800.0,27470.0,06069
060690106,20320.0,18.0,11370.0,33310.0,2.9,0.236,15180.0,26800.0,06069
060690107,24090.0,13.0,12900.0,37520.0,2.9,0.237,17930.0,30480.0,06069
060690108,24470.0,9.0,13970.0,38770.0,2.8,0.249,18990.0,31310.0,06069
060690109,17390.0,27.0,10260.0,28650.0,2.8,0.229,13290.0,23030.0,06069
060690110,24360.0,11.0,13280.0,50220.0,3.8,0.438,17730.0,32960.0,06069
060690111,13510.0,52.0,6520.0,25210.0,3.9,0.291,10270.0,18890.0,06069
060690112,26780.0,11.0,13280.0,52400.0,3.9,0.326,18340.0,36110.0,06069
060690113,21910.0,18.0,11730.0,38800.0,3.3,0.272,16070.0,29440.0,06069
060690114,29390.0,6.0,16590.0,50280.0,3.0,0.261,22880.0,38960.0,06069
060690115,26740.0,9.0,14600.0,49670.0,3.4,0.294,20230.0,37230.0,06069
060690116,25380.0,12.0,12860.0,48260.0,3.8,0.321,18120.0,35110.0,06069
060690117,26360.0,10.0,13750.0,44840.0,3.3,0.305,19830.0,34680.0,06069
060790101,,,,,,,,,06079
060790102,23130.0,10.0,13720.0,37340.0,2.7,0.229,17830.0,29130.0,06079
060790103,25930.0,11.0,13500.0,50160.0,3.7,0.321,18560.0,35580.0,06079
060790104,30160.0,9.0,14650.0,58720.0,4.0,0.331,21440.0,41600.0,06079
060790105,25290.0,12.0,12500.0,47210.0,3.8,0.308,18710.0,33810.0,06079
060790106,24470.0,15.0,11430.0,43610.0,3.8,0.317,17020.0,33040.0,06079
060790107,21330.0,19.0,11330.0,37430.0,3.3,0.266,15390.0,28370.0,06079
060790108,22800.0,13.0,12520.0,38270.0,3.1,0.248,17380.0,29450.0,06079
060790109,23010.0,14.0,12480.0,41520.0,3.3,0.297,17280.0,30840.0,06079
060830101,23530.0,16.0,11470.0,40860.0,3.6,0.29,16720.0,32010.0,06083
060830102,23060.0,18.0,11060.0,41380.0,3.7,0.29,16230.0,30300.0,06083
060830103,22770.0,18.0,10090.0,39990.0,4.0,0.301,16190.0,30430.0,06083
060830104,21980.0,19.0,10860.0,41200.0,3.8,0.303,15660.0,30210.0,06083
060830105,19320.0,25.0,9820.0,36180.0,3.7,0.289,13770.0,27020.0,06083
060830106,22650.0,15.0,11810.0,40590.0,3.4,0.281,16790.0,30660.0,06083
060830201,24440.0,14.0,12480.0,40950.0,3.3,0.279,18120.0,32050.0,06083
060830202,22440.0,16.0,12020.0,35550.0,3.0,0.244,16880.0,28380.0,06083
060830203,24970.0,16.0,11370.0,50220.0,4.4,0.343,17430.0,35400.0,06083
060830204,23500.0,14.0,11740.0,40280.0,3.4,0.275,17600.0,30700.0,06083
060830205,22200.0,17.0,11720.0,35030.0,3.0,0.24,16340.0,28640.0,06083
060830206,21150.0,19.0,11120.0,36670.0,3.3,0.272,15670.0,28060.0,06083
060840101,32440.0,5.0,17310.0,60820.0,3.5,0.303,23910.0,43770.0,06084
060840102,27520.0,9.0,14520.0,51480.0,3.5,0.285,20000.0,37680.0,06084
060840103,26410.0,10.0,13720.0,52770.0,3.8,0.355,18730.0,37120.0,06084
060840104,25860.0,10.0,13710.0,49020.0,3.6,0.296,18540.0,34990.0,06084
060850101,25430.0,15.0,12160.0,58300.0,4.8,0.372,17610.0,36260.0,06085
060850102,26070.0,12.0,13100.0,51760.0,4.0,0.309,18580.0,35830.0,06085
060850103,29890.0,7.0,15280.0,58790.0,3.8,0.34,22160.0,40120.0,06085
060850104,26940.0,12.0,13050.0,54990.0,4.2,0.436,18660.0,37670.0,06085
060850105,28640.0,10.0,13540.0,74880.0,5.5,0.509,19720.0,43020.0,06085
060850107,28390.0,11.0,13060.0,61570.0,4.7,0.387,19510.0,40910.0,06085
060850108,27820.0,6.0,16070.0,42550.0,2.6,0.217,21700.0,35170.0,06085
060880101,23600.0,23.0,8410.0,64480.0,7.7,0.451,14440.0,36880.0,06088
060880102,17600.0,31.0,7320.0,34300.0,4.7,0.327,11940.0,25250.0,06088
060880103,18830.0,29.0,9040.0,39250.0,4.3,0.333,13020.0,26040.0,06088
060880201,21840.0,18.0,10500.0,37990.0,3.6,0.287,15780.0,28840.0,06088
060880202,23460.0,18.0,11190.0,44850.0,4.0,0.363,16140.0,32080.0,06088
060880203,22120.0,22.0,9460.0,45160.0,4.8,0.335,14690.0,31820.0,06088
060880204,21650.0,20.0,10870.0,38200.0,3.5,0.32,15210.0,29380.0,06088
060880205,22130.0,18.0,11070.0,38410.0,3.5,0.273,15250.0,28990.0,06088
060880206,22500.0,19.0,10210.0,40400.0,4.0,0.313,15430.0,30500.0,06088
060880301,19760.0,24.0,9630.0,34290.0,3.6,0.281,14160.0,26720.0,06088
060880302,19050.0,25.0,9100.0,32920.0,3.6,0.268,13860.0,25560.0,06088
060880303,21720.0,20.0,10800.0,37540.0,3.5,0.275,15350.0,29450.0,06088
060880304,20760.0,22.0,10000.0,35710.0,3.6,0.271,14830.0,27710.0,06088
060880305,20420.0,20.0,10740.0,35170.0,3.3,0.268,14930.0,27480.0,06088
060880401,35440.0,11.0,13060.0,89440.0,6.8,0.531,23030.0,53960.0,06088
060880402,26280.0,15.0,11660.0,57180.0,4.9,0.369,16720.0,38010.0,06088
060880403,27920.0,9.0,14200.0,54300.0,3.8,0.317,19960.0,38220.0,06088
060880404,31640.0,9.0,15150.0,77510.0,5.1,0.408,21610.0,47380.0,06088
060880501,19670.0,24.0,9880.0,34350.0,3.5,0.274,14030.0,26780.0,06088
060880502,19430.0,24.0,9920.0,31400.0,3.2,0.245,14190.0,25020.0,06088
060880503,21560.0,18.0,10980.0,33800.0,3.1,0.24,15370.0,27510.0,06088
060880504,20110.0,21.0,11780.0,31250.0,2.7,0.217,14650.0,25800.0,06088
060880505,21550.0,17.0,11480.0,33550.0,2.9,0.232,16190.0,26970.0,06088
060880506,18500.0,26.0,10050.0,31350.0,3.1,0.253,13700.0,24490.0,06088
060880507,19560.0,22.0,11210.0,29760.0,2.7,0.214,14440.0,24540.0,06088
060880508,14720.0,43.0,9000.0,24580.0,2.7,0.224,11510.0,19300.0,06088
060880509,,,,,,,,,06088
060880601,17870.0,25.0,10550.0,30370.0,2.9,0.238,13720.0,24470.0,06088
060880602,18960.0,25.0,9440.0,30490.0,3.2,0.25,13900.0,24480.0,06088
060880603,18950.0,23.0,10130.0,30250.0,3.0,0.234,14090.0,24820.0,06088
060880604,16700.0,33.0,8590.0,26600.0,3.1,0.242,12700.0,21730.0,06088
060880605,15500.0,39.0,8810.0,25350.0,2.9,0.246,11730.0,20360.0,06088
060880701,14370.0,45.0,8440.0,24870.0,2.9,0.24,10760.0,18980.0,06088
060880702,14370.0,47.0,8940.0,24510.0,2.7,0.238,11140.0,19490.0,06088
060880801,23560.0,27.0,9590.0,55490.0,5.8,0.42,13530.0,37610.0,06088
060880901,13860.0,49.0,8640.0,21550.0,2.5,0.206,10720.0,17150.0,06088
060880902,14820.0,43.0,7800.0,25870.0,3.3,0.262,11080.0,20350.0,06088
060880903,15490.0,43.0,9020.0,33090.0,3.7,0.306,11780.0,22080.0,06088
060880904,14550.0,47.0,8590.0,23130.0,2.7,0.22,11020.0,19110.0,06088
060880905,14270.0,45.0,7960.0,23470.0,2.9,0.235,11040.0,18140.0,06088
060881001,28840.0,11.0,12750.0,54970.0,4.3,0.324,21100.0,37970.0,06088
060881002,28550.0,12.0,12710.0,57800.0,4.5,0.346,19930.0,41220.0,06088
060881003,25430.0,11.0,13150.0,50680.0,3.9,0.328,18590.0,34500.0,06088
060881004,29770.0,7.0,15810.0,60010.0,3.8,0.335,21680.0,40990.0,06088
060881005,28860.0,8.0,15270.0,53590.0,3.5,0.338,21860.0,37950.0,06088
060881101,23450.0,15.0,11510.0,41450.0,3.6,0.308,16840.0,31460.0,06088
060881102,24250.0,12.0,12750.0,47660.0,3.7,0.304,17660.0,33680.0,06088
060881103,24030.0,12.0,12900.0,42240.0,3.3,0.273,17720.0,32130.0,06088
060881104,23460.0,15.0,11900.0,40960.0,3.4,0.308,17030.0,30590.0,06088
060881105,20580.0,22.0,11440.0,37550.0,3.3,0.292,14490.0,27880.0,06088
060881201,17820.0,32.0,8560.0,31100.0,3.6,0.303,12290.0,24140.0,06088
060881202,22040.0,11.0,13370.0,32960.0,2.5,0.205,17640.0,26920.0,06088
060881203,,,,,,,,,06088
060881204,20710.0,22.0,10840.0,36000.0,3.3,0.272,14700.0,27820.0,06088
060881301,20260.0,23.0,9920.0,33840.0,3.4,0.259,14210.0,26590.0,06088
060881302,21550.0,19.0,11040.0,37590.0,3.4,0.266,15450.0,28970.0,06088
060881303,22760.0,16.0,11890.0,37330.0,3.1,0.243,16410.0,29000.0,06088
060881304,22860.0,14.0,12380.0,36520.0,3.0,0.237,16940.0,28830.0,06088
060881305,21570.0,20.0,10880.0,35140.0,3.2,0.26,14960.0,27930.0,06088
060881306,24810.0,13.0,12270.0,41600.0,3.4,0.259,17500.0,31230.0,06088
060881307,24790.0,11.0,13380.0,41960.0,3.1,0.255,18870.0,32420.0,06088
060881308,21830.0,16.0,12040.0,35660.0,3.0,0.252,16260.0,28770.0,06088
060881309,20740.0,19.0,11140.0,33610.0,3.0,0.239,15090.0,26440.0,06088
060881401,22170.0,17.0,11030.0,41690.0,3.8,0.306,15620.0,31050.0,06088
060881402,21910.0,20.0,10660.0,41030.0,3.8,0.3,14970.0,30560.0,06088
060881403,23900.0,17.0,11140.0,41650.0,3.7,0.291,16620.0,31850.0,06088
060881404,20880.0,19.0,11270.0,39300.0,3.5,0.339,14940.0,29910.0,06088
060881501,18820.0,31.0,8860.0,36460.0,4.1,0.316,12760.0,26850.0,06088
060881502,22050.0,20.0,10090.0,38270.0,3.8,0.304,15350.0,29650.0,06088
060881503,22760.0,18.0,11720.0,42070.0,3.6,0.288,16060.0,31420.0,06088
060881504,22350.0,20.0,11040.0,41380.0,3.7,0.299,15360.0,30510.0,06088
060881505,20230.0,22.0,10100.0,34860.0,3.5,0.273,14570.0,26780.0,06088
060881506,22710.0,18.0,11010.0,37840.0,3.4,0.276,15960.0,29710.0,06088
060881601,29900.0,12.0,12900.0,66960.0,5.2,0.421,19680.0,43450.0,06088
060881602,20760.0,21.0,10880.0,35940.0,3.3,0.269,14680.0,26960.0,06088
060881603,24790.0,15.0,12240.0,46940.0,3.8,0.347,16560.0,33350.0,06088
060881604,33620.0,9.0,14570.0,77100.0,5.3,0.371,22910.0,48930.0,06088
060881605,26680.0,15.0,11550.0,55810.0,4.8,0.339,17920.0,37150.0,06088
060881606,31890.0,9.0,14450.0,62640.0,4.3,0.332,22000.0,44300.0,06088
060881701,26240.0,19.0,10970.0,54820.0,5.0,0.352,16060.0,38020.0,06088
060881702,24200.0,18.0,11240.0,48800.0,4.3,0.344,16060.0,33760.0,06088
060881703,18220.0,31.0,8360.0,32970.0,3.9,0.306,12480.0,25200.0,06088
060881704,21950.0,23.0,9510.0,42340.0,4.5,0.329,14290.0,29990.0,06088
060881705,22600.0,22.0,9700.0,48670.0,5.0,0.36,14790.0,34760.0,06088
060881801,,,,,,,,,06088
060881802,16450.0,36.0,8930.0,29650.0,3.3,0.272,12010.0,22880.0,06088
060881803,15680.0,38.0,8160.0,29280.0,3.6,0.295,12070.0,21560.0,06088
060881804,19360.0,26.0,9680.0,35360.0,3.7,0.29,13560.0,26620.0,06088
060881805,21250.0,21.0,9980.0,39750.0,4.0,0.313,14750.0,29410.0,06088
060881901,19190.0,28.0,8320.0,34410.0,4.1,0.305,12890.0,25970.0,06088
060881902,22930.0,20.0,9970.0,47570.0,4.8,0.343,15380.0,31900.0,06088
060881903,20970.0,24.0,10080.0,38100.0,3.8,0.294,14240.0,29300.0,06088
060882001,27310.0,13.0,12020.0,52930.0,4.4,0.344,19230.0,38520.0,06088
060882002,22920.0,17.0,10700.0,44560.0,4.2,0.308,16250.0,31300.0,06088
060882101,21840.0,21.0,9710.0,41170.0,4.2,0.301,15320.0,31240.0,06088
060882102,18230.0,27.0,9340.0,31530.0,3.4,0.27,13370.0,24520.0,06088
060882103,17590.0,32.0,9540.0,33480.0,3.5,0.316,12560.0,23970.0,06088
060882104,19210.0,27.0,9660.0,35460.0,3.7,0.298,13350.0,26890.0,06088
060882201,23670.0,23.0,7700.0,62100.0,8.1,0.44,14420.0,38330.0,06088
060882202,19210.0,32.0,7210.0,44280.0,6.1,0.382,12010.0,29950.0,06088
060882203,22750.0,22.0,9640.0,51070.0,5.3,0.36,14510.0,34690.0,06088
060882301,26900.0,19.0,9460.0,63720.0,6.7,0.438,16110.0,41330.0,06088
060882302,24270.0,23.0,9090.0,49920.0,5.5,0.367,14580.0,34980.0,06088
060882303,21790.0,22.0,9410.0,43580.0,4.6,0.347,14230.0,31010.0,06088
060882304,20110.0,28.0,7790.0,42470.0,5.5,0.352,13220.0,28870.0,06088
060882401,19830.0,29.0,7120.0,47300.0,6.6,0.398,12670.0,31090.0,06088
060882402,23680.0,23.0,8580.0,55070.0,6.4,0.474,14350.0,36400.0,06088
060882501,20690.0,27.0,7980.0,42670.0,5.3,0.362,12760.0,30020.0,06088
060882502,20400.0,27.0,8430.0,40180.0,4.8,0.343,13450.0,27970.0,06088
060882503,21370.0,24.0,9040.0,40980.0,4.5,0.323,14050.0,30480.0,06088
060882504,18740.0,29.0,8290.0,38080.0,4.6,0.334,13070.0,27540.0,06088
060882601,17480.0,32.0,7310.0,33980.0,4.7,0.33,12310.0,24610.0,06088
060882602,22080.0,24.0,8920.0,44290.0,5.0,0.37,13990.0,31390.0,06088
060882603,21420.0,24.0,8740.0,41820.0,4.8,0.353,14190.0,30330.0,06088
060882701,17570.0,32.0,7250.0,35060.0,4.8,0.337,11860.0,25510.0,06088
060882702,,,,,,,,,06088
060882703,26270.0,17.0,11180.0,52880.0,4.7,0.353,16970.0,37430.0,06088
060882704,28230.0,9.0,14200.0,49650.0,3.5,0.276,20930.0,36930.0,06088
060882705,28360.0,15.0,10960.0,60310.0,5.5,0.373,18550.0,40450.0,06088
060882801,18220.0,29.0,8620.0,32230.0,3.7,0.285,12970.0,24870.0,06088
060882802,25580.0,10.0,13750.0,40480.0,2.9,0.235,19440.0,32930.0,06088
060882803,23320.0,14.0,12540.0,38190.0,3.0,0.257,17090.0,30160.0,06088
060882804,28470.0,11.0,12970.0,54390.0,4.2,0.357,19720.0,38950.0,06088
060882805,27850.0,9.0,14600.0,49730.0,3.4,0.295,20810.0,37420.0,06088
060882901,15100.0,41.0,8730.0,25550.0,2.9,0.238,11560.0,20090.0,06088
060882902,14040.0,49.0,8710.0,22970.0,2.6,0.219,10950.0,18510.0,06088
060882903,13970.0,49.0,8160.0,23820.0,2.9,0.233,10900.0,18390.0,06088
060882904,18990.0,23.0,10440.0,29870.0,2.9,0.232,14140.0,24930.0,06088
060882905,21820.0,13.0,12960.0,32400.0,2.5,0.216,16500.0,27280.0,06088
060882906,23570.0,11.0,13390.0,37180.0,2.8,0.231,18200.0,29940.0,06088
060883001,,,,,,,,,06088
060883002,16930.0,33.0,9190.0,28220.0,3.1,0.26,12620.0,22140.0,06088
060883003,17280.0,31.0,8710.0,29910.0,3.4,0.266,12620.0,23130.0,06088
060883101,27000.0,10.0,13960.0,46010.0,3.3,0.274,20270.0,36320.0,06088
060883102,23310.0,15.0,11980.0,37350.0,3.1,0.279,17220.0,29580.0,06088
060883201,27400.0,11.0,13260.0,57490.0,4.3,0.36,19500.0,38030.0,06088
060883202,29020.0,6.0,15830.0,54930.0,3.5,0.312,21760.0,38990.0,06088
060883301,20740.0,28.0,10050.0,40440.0,4.0,0.339,13120.0,29390.0,06088
060883401,23520.0,16.0,11290.0,41310.0,3.7,0.302,16850.0,31900.0,06088
060883402,20130.0,23.0,10350.0,32810.0,3.2,0.244,14290.0,26100.0,06088
060883403,18630.0,25.0,9960.0,33720.0,3.4,0.271,14020.0,25970.0,06088
060883501,30860.0,8.0,15010.0,57020.0,3.8,0.32,21680.0,41030.0,06088
060883601,27300.0,11.0,13580.0,48090.0,3.5,0.297,19960.0,35510.0,06088
060883602,26260.0,8.0,14680.0,47190.0,3.2,0.302,20230.0,34150.0,06088
060883701,28890.0,9.0,14680.0,59200.0,4.0,0.331,21090.0,38780.0,06088
060883801,34270.0,5.0,17350.0,92410.0,5.3,0.408,24170.0,53090.0,06088
060900101,25970.0,9.0,14570.0,44890.0,3.1,0.274,19740.0,34300.0,06090
060900102,25050.0,9.0,14180.0,39540.0,2.8,0.239,19010.0,32320.0,06090
060950101,24580.0,10.0,13660.0,41990.0,3.1,0.258,18590.0,31480.0,06095
060950102,24070.0,11.0,13630.0,42300.0,3.1,0.262,17790.0,32150.0,06095
060950103,28120.0,7.0,16180.0,46310.0,2.9,0.28,21050.0,36730.0,06095
061040101,23360.0,15.0,11090.0,40340.0,3.6,0.312,16850.0,30300.0,06104
061040102,24860.0,15.0,12070.0,46550.0,3.9,0.338,17850.0,33950.0,06104
061040103,25430.0,17.0,10150.0,51380.0,5.1,0.35,17140.0,35600.0,06104
061040104,28640.0,11.0,13230.0,51930.0,3.9,0.313,21080.0,38200.0,06104
061040105,25490.0,11.0,13520.0,45920.0,3.4,0.282,18560.0,33540.0,06104
061050101,33070.0,7.0,16100.0,63320.0,3.9,0.325,23430.0,45760.0,06105
061050102,35100.0,8.0,16250.0,65740.0,4.0,0.331,24580.0,48070.0,06105
061230101,,,,,,,,,06123
061230102,24090.0,16.0,11550.0,41650.0,3.6,0.312,17050.0,31560.0,06123
061230103,23280.0,14.0,12080.0,40260.0,3.3,0.27,17200.0,30410.0,06123
061230104,25260.0,11.0,13540.0,41980.0,3.1,0.263,18930.0,32930.0,06123
061230105,19820.0,20.0,10990.0,31700.0,2.9,0.236,15000.0,25640.0,06123
061230106,24950.0,11.0,13370.0,40540.0,3.0,0.246,19410.0,31880.0,06123
061230107,21380.0,17.0,11790.0,33760.0,2.9,0.235,15630.0,27020.0,06123
061230108,25690.0,8.0,14810.0,41350.0,2.8,0.241,19470.0,32740.0,06123
061230109,23680.0,11.0,13580.0,36270.0,2.7,0.218,18530.0,29490.0,06123
061230110,27860.0,8.0,15230.0,46380.0,3.0,0.273,21180.0,35410.0,06123
061230111,29570.0,6.0,16200.0,51150.0,3.2,0.28,21890.0,38580.0,06123
061490101,21550.0,13.0,13490.0,33620.0,2.5,0.216,16490.0,27190.0,06149
061490102,22720.0,13.0,12410.0,34630.0,2.8,0.228,17440.0,28510.0,06149
061490103,22650.0,15.0,12270.0,35480.0,2.9,0.237,16610.0,28660.0,06149
061490104,22320.0,16.0,12420.0,36600.0,2.9,0.24,17130.0,28960.0,06149
061520101,29470.0,12.0,12450.0,57290.0,4.6,0.337,19320.0,41400.0,06152
061520102,33280.0,7.0,16100.0,59470.0,3.7,0.39,24010.0,45040.0,06152
061520103,23760.0,13.0,12630.0,39950.0,3.2,0.251,17050.0,31920.0,06152
061520104,32900.0,6.0,17040.0,58390.0,3.4,0.297,24240.0,44480.0,06152
061550101,27730.0,9.0,14580.0,48920.0,3.4,0.275,20470.0,37050.0,06155
061550102,,,,,,,,,06155
061550103,16530.0,35.0,8230.0,32090.0,3.9,0.308,11970.0,23910.0,06155
061550104,19260.0,23.0,10580.0,31480.0,3.0,0.243,14360.0,24750.0,06155
061550105,21020.0,19.0,11310.0,40140.0,3.6,0.306,15110.0,29960.0,06155
061550106,23890.0,14.0,12210.0,44410.0,3.6,0.325,17440.0,32450.0,06155
061550107,23930.0,14.0,12310.0,42090.0,3.4,0.294,16960.0,32140.0,06155
061550108,23020.0,15.0,11550.0,40380.0,3.5,0.285,16660.0,30640.0,06155
061550109,22600.0,17.0,11330.0,45360.0,4.0,0.355,16150.0,30980.0,06155
061550110,22450.0,16.0,11450.0,44140.0,3.9,0.332,16700.0,30140.0,06155
061570101,19410.0,28.0,8840.0,35380.0,4.0,0.312,13350.0,26730.0,06157
061570102,20770.0,22.0,10670.0,37540.0,3.5,0.283,14690.0,28140.0,06157
061570103,27090.0,9.0,13990.0,50340.0,3.6,0.308,19670.0,37460.0,06157
061570104,28350.0,9.0,14760.0,52970.0,3.6,0.32,21100.0,38730.0,06157
061570105,26780.0,11.0,13300.0,49670.0,3.7,0.31,19120.0,35800.0,06157
061570106,23870.0,15.0,11600.0,42510.0,3.7,0.286,16840.0,31750.0,06157
061570107,27120.0,9.0,14290.0,50000.0,3.5,0.297,19660.0,37080.0,06157
061590101,29760.0,10.0,13680.0,73180.0,5.3,0.431,20650.0,44560.0,06159
061590102,23490.0,18.0,11000.0,48020.0,4.4,0.336,15940.0,32720.0,06159
061590103,,,,,,,,,06159
061610101,,,,,,,,,06161
061610102,27420.0,7.0,15310.0,46550.0,3.0,0.249,20610.0,35700.0,06161
061610103,25530.0,9.0,14510.0,42270.0,2.9,0.248,20240.0,32690.0,06161
061610104,24660.0,13.0,12390.0,42540.0,3.4,0.275,18200.0,32640.0,06161
061610105,23930.0,15.0,11660.0,44280.0,3.8,0.311,17160.0,32380.0,06161
061610106,30060.0,9.0,14370.0,61520.0,4.3,0.34,21770.0,42360.0,06161
061610107,25500.0,10.0,13910.0,43570.0,3.1,0.265,19470.0,32970.0,06161
070100101,16500.0,34.0,8920.0,28650.0,3.2,0.262,12250.0,22170.0,07010
070100102,22180.0,16.0,11970.0,38150.0,3.2,0.278,16510.0,28780.0,07010
070100103,22540.0,12.0,13460.0,36760.0,2.7,0.273,17450.0,28170.0,07010
070100201,20420.0,20.0,11180.0,33570.0,3.0,0.271,14820.0,26730.0,07010
070100202,17160.0,35.0,9750.0,28550.0,2.9,0.25,12290.0,22500.0,07010
070100203,19910.0,19.0,11370.0,31940.0,2.8,0.247,15030.0,24800.0,07010
070100204,,,,,,,,,07010
070190101,18250.0,29.0,9330.0,35220.0,3.8,0.332,12940.0,25770.0,07019
070190102,19670.0,21.0,11110.0,34400.0,3.1,0.287,14390.0,25210.0,07019
070190103,20220.0,22.0,10400.0,34250.0,3.3,0.268,14700.0,26420.0,07019
070190104,16150.0,38.0,9070.0,29040.0,3.2,0.286,12060.0,22250.0,07019
070190105,23710.0,15.0,12320.0,43320.0,3.5,0.307,17490.0,31240.0,07019
070420101,18560.0,27.0,9650.0,30820.0,3.2,0.253,13490.0,24170.0,07042
070420102,22270.0,15.0,12330.0,37490.0,3.0,0.333,16460.0,29120.0,07042
070420103,20280.0,24.0,9800.0,33650.0,3.4,0.26,14230.0,26990.0,07042
071020101,23610.0,9.0,14210.0,37620.0,2.6,0.226,18750.0,29690.0,07102
071020102,24100.0,9.0,14410.0,38180.0,2.7,0.25,18620.0,30620.0,07102
071020103,24650.0,5.0,15700.0,39040.0,2.5,0.219,20060.0,30780.0,07102
