code_insee,median_income,poverty_rate,income_d1,income_d9,income_inequality_ratio,gini_index,income_q1,income_q3
06048,24460.0,10.0,13985.0,38710.0,2.8,0.23149999999999998,18825.0,30565.0
06065,29430.0,7.0,15265.0,50810.0,3.35,0.269,21830.0,38320.0
06069,23317.058823529413,15.647058823529411,12638.823529411764,40679.41176470588,3.235294117647059,0.28123529411764703,17370.0,30884.117647058825
06079,24515.0,12.875,12766.25,44282.5,3.4625,0.289625,17951.25,32727.5
06083,22667.5,17.25,11296.666666666666,39908.333333333336,3.5500000000000003,0.28391666666666665,16450.0,30321.666666666668
06084,28057.5,8.5,14815.0,53522.5,3.6,0.30974999999999997,20295.0,38390.0
06085,27597.14285714286,10.428571428571429,13751.42857142857,57548.57142857143,4.228571428571429,0.3671428571428571,19705.714285714286,38425.71428571428
06088,22077.304964539006,21.879432624113477,10734.326241134751,41670.283687943265,3.9127659574468088,0.3036737588652482,15527.588652482269,30326.312056737588
06090,25510.0,9.0,14375.0,42215.0,2.95,0.2565,19375.0,33310.0
06095,25590.0,9.333333333333334,14490.0,43533.333333333336,3.033333333333333,0.26666666666666666,19143.333333333332,33453.333333333336
06104,25556.0,13.8,12012.0,47224.0,3.9799999999999995,0.319,18296.0,34318.0
06105,34085.0,7.5,16175.0,64530.0,3.95,0.328,24005.0,46915.0
06123,24558.0,12.2,13314.0,40504.0,3.05,0.25739999999999996,18429.0,31566.0
06149,22310.0,14.25,12647.5,35082.5,2.775,0.23025,16917.5,28330.0
06152,29852.5,9.5,14555.0,53775.0,3.725,0.31875,21155.0,40710.0
06155,22270.0,18.0,11505.555555555555,41001.11111111111,3.5888888888888886,0.3025555555555555,16202.222222222223,30224.444444444445
06157,24770.0,14.714285714285714,12492.857142857143,45487.142857142855,3.6571428571428575,0.3022857142857143,17775.714285714286,33670.0
06159,26625.0,14.0,12340.0,60600.0,4.85,0.3835,18295.0,38640.0
06161,26183.333333333332,10.5,13691.666666666666,46788.333333333336,3.4166666666666665,0.2813333333333334,19575.0,34790.0
07010,19785.0,22.666666666666668,11108.333333333334,32936.666666666664,2.966666666666667,0.2635,14725.0,25525.0
07019,19600.0,25.0,10446.0,35246.0,3.38,0.296,14316.0,26178.0
07042,20370.0,22.0,10593.333333333334,33986.666666666664,3.1999999999999997,0.28200000000000003,14726.666666666666,26760.0
07102,24140.0,7.75,14660.0,38822.5,2.65,0.23575000000000002,19020.0,30450.0
07186,20285.0,21.25,11052.5,35110.0,3.2,0.265,14980.0,27222.5
07281,25813.333333333332,7.333333333333333,14996.666666666666,45396.666666666664,3.033333333333333,0.26633333333333337,19660.0,34150.0
07319,19950.0,22.666666666666668,10776.666666666666,32550.0,3.033333333333333,0.24833333333333332,14576.666666666666,25736.666666666668
07324,21727.5,17.25,12040.0,37272.5,3.175,0.26625,16270.0,28477.5
07349,19910.0,18.5,11355.0,31835.0,2.8,0.2275,15335.0,25655.0
08081,19035.0,22.5,10515.0,30045.0,2.8499999999999996,0.23249999999999998,14290.0,24270.0
08105,18554.761904761905,31.238095238095237,10099.047619047618,32266.666666666668,3.1666666666666665,0.26776190476190476,13535.714285714286,24632.85714285714
08185,18520.0,26.0,10615.0,29120.0,2.75,0.23199999999999998,13745.0,23435.0
08190,18263.333333333332,27.666666666666668,9670.0,32586.666666666668,3.3666666666666667,0.26466666666666666,13560.0,24926.666666666668
08328,18456.666666666668,26.333333333333332,10283.333333333334,30740.0,3.033333333333333,0.24,13676.666666666666,23860.0
08362,19556.666666666668,23.333333333333332,10950.0,33216.666666666664,3.0666666666666664,0.26966666666666667,14376.666666666666,25690.0
08363,18533.333333333332,23.666666666666668,10653.333333333334,31010.0,2.9,0.242,14060.0,24310.0
08409,17418.88888888889,32.77777777777778,9744.444444444445,30301.11111111111,3.0999999999999996,0.25477777777777777,13005.555555555555,23274.444444444445
08490,19985.0,23.0,10310.0,33495.0,3.25,0.2635,14430.0,26210.0
09122,20084.0,24.2,10646.0,34572.0,3.2600000000000002,0.2734,14550.0,26974.0
